imdb_score,imdb_votes,imdb_votes_log1p,runtime,duration_minutes,release_year,desc_len,num_genres,is_show,is_classic,title,type,is_high,age_G,age_Other,age_PG,age_PG-13,age_R,age_TV-14,age_TV-G,age_TV-MA,age_TV-PG,age_TV-Y,age_TV-Y7,age_Unknown,ctry_Canada,ctry_France,ctry_India,ctry_Japan,ctry_Nigeria,ctry_Other,ctry_Philippines,ctry_South Korea,ctry_Spain,ctry_United Kingdom,ctry_United States,ctry_Unknown
5.4,979.0,6.887552571664617,26,60,2019,136,3,1,0,Malibu Rescue: The Series,SHOW,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,536.0,6.285998094508865,89,89,2019,89,2,0,0,A Kid from Coney Island,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.3,1159.0,7.05617528410041,93,94,2019,70,2,0,0,A Remarkable Tale,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.1,1219.0,7.106606137727303,62,63,2020,151,1,0,0,Michael McIntyre: Showman,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.2,102.0,4.634728988229636,89,90,2019,149,2,0,0,Patria,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.7,595.0,6.39024066706535,67,60,2020,145,3,1,0,Private Lives,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8.1,1659.0,7.414572881350589,105,107,2020,125,3,0,0,Rising Phoenix,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.1,3296.0,8.10076824307173,106,107,2019,334,3,0,0,NiNoKuni,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.3,3251.0,8.087025470667701,96,96,2020,322,2,0,0,Mucho Mucho Amor: The Legend of Walter Mercado,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.7,765.0,6.641182169740591,60,60,2020,141,3,1,0,Hyena,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7.1,2314.0,7.747164966520335,48,60,2020,131,3,1,0,Stolen Away,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.8,2279.0,7.731930721948486,102,103,2020,165,3,0,0,The Main Event,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.6,1468.0,7.292337176173877,58,58,2020,133,1,0,0,Jack Whitehall: I'm Only Joking,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.5,25.0,3.258096538021482,43,60,2020,147,3,1,0,Hook,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.3,560.0,6.329720905522696,45,60,2019,435,3,1,0,I Hear You,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.7,8796.0,9.082166033252674,46,60,2019,152,3,1,0,Leila,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.8,11329.0,9.335209354022052,95,96,2020,127,3,0,0,Operation Christmas Drop,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.4,4542.0,8.421342865759403,26,60,2019,193,1,1,0,Merry Happy Whatever,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.6,4288.0,8.36380888451688,121,120,2019,178,3,0,0,Ek Ladki Ko Dekha Toh Aisa Laga,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.5,873.0,6.773080375655535,30,60,2020,194,3,1,0,The Healing Powers of Dude,SHOW,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.8,6904.0,8.840001065843392,90,90,2019,135,1,0,0,American Son,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
4.6,3013.0,8.01102337918644,87,88,2019,134,1,0,0,Only Mine,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.4,601.0,6.400257445308821,76,77,2020,118,1,0,0,Best of Stand-up 2020,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.8,658.0,6.490723534502507,45,60,2019,153,3,1,0,Triad Princess,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.7,3912.0,8.272059622210412,99,100,2020,135,2,0,0,The Crimes That Bind,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.0,2616.0,7.869783902530146,104,105,2020,152,3,0,0,Rich in Love,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.3,2375.0,7.773173680482536,26,120,2020,232,2,1,0,The Big Show Show,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.4,614.0,6.421622267806518,0,60,2019,108,2,1,0,Basketball or Nothing,SHOW,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,29280.0,10.284694120497512,112,115,2020,241,2,0,0,The Christmas Chronicles: Part Two,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.5,778.0,6.658011045870748,93,97,2019,281,3,0,0,Memories of a Teenager,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.2,4281.0,8.362175469149628,90,100,2020,153,2,0,0,The Beast,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.0,365.0,5.902633333401366,60,60,2019,320,3,1,0,The Lies Within,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6.7,606.0,6.408528791059498,40,120,2019,148,3,1,0,Go! Live Your Way,SHOW,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.9,2503.0,7.825644732219989,47,60,2019,139,3,1,0,One Spring Night,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5.8,2485.0,7.818430272070656,107,107,2019,144,2,0,0,The Man Without Gravity,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.9,3010.0,8.010027528481734,0,60,2020,147,3,1,0,Bad Boy Billionaires: India,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.1,1201.0,7.091742115095153,74,60,2019,387,3,1,0,Designated Survivor: 60 Days,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6.7,1172.0,7.067319848653476,24,60,2019,149,2,1,0,Cannon Busters,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.2,804.0,6.690842277418564,28,60,2020,153,1,1,0,Million Dollar Beach House,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.4,912.0,6.816735880594968,83,84,2020,147,2,0,0,Notes for My Son,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.4,1509.0,7.31986492980897,96,96,2019,147,2,0,0,Street Flow,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
6.0,2336.0,7.756623334538858,90,90,2019,168,3,0,0,Juanita,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.9,1459.0,7.286191714702382,20,60,2020,149,3,1,0,Absurd Planet,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.7,798.0,6.683360945766275,34,60,2019,146,3,1,0,My Husband Won't Fit,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.3,1139.0,7.038783541388542,25,60,2020,146,1,1,0,"Whose Vote Counts, Explained",SHOW,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.5,2613.0,7.868636894184167,116,116,2020,146,3,0,0,Intuition,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.0,2371.0,7.771488760117616,55,60,2019,163,3,1,0,When the Camellia Blooms,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5.3,19630.0,9.884865228408032,106,107,2020,140,2,0,0,Mrs. Serial Killer,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.8,426.0,6.056784013228625,0,60,2020,128,3,1,0,The Forest of Love: Deep Cut,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.2,1289.0,7.162397497355718,95,95,2019,150,2,0,0,A Land Imagined,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3.7,11227.0,9.326165937481774,149,149,2020,190,3,0,0,The Last Days of American Crime,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.6,206.0,5.332718793265369,45,60,2019,146,3,1,0,The Prince of Tennis ~ Match! Tennis Juniors ~,SHOW,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.6,231.0,5.44673737166631,84,84,2020,196,2,0,0,Ainu Mosir,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.0,610.0,6.415096959171596,24,60,2019,250,2,1,0,Ultramarine Magmell,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.2,6071.0,8.711443319075466,107,111,2019,438,2,0,0,The Ruthless,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.0,1020.0,6.928537818164665,90,91,2020,287,2,0,0,DNA,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.9,1854.0,7.525639975041535,92,93,2020,153,3,0,0,A Life of Speed: The Juan Manuel Fangio Story,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.8,9721.0,9.1821466376054,106,107,2020,152,2,0,0,A California Christmas,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.9,3219.0,8.077136638538454,77,77,2019,430,3,0,0,Girls with Balls,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.0,1160.0,7.057036981697891,44,60,2019,148,2,1,0,Jailbirds,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.4,2039.0,7.620705086838262,55,60,2020,152,2,1,0,Trial 4,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.2,3940.0,8.279189777195004,99,100,2019,139,3,0,0,Seventeen,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.2,6239.0,8.738735461363474,148,148,2019,273,3,0,0,The Endless Trench,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.3,1356.0,7.213031659834869,59,60,2020,152,3,1,0,The Victims' Game,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.1,5778.0,8.661985936317778,115,110,2019,287,3,0,0,Brother in Love,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.1,551.0,6.313548046277095,6,60,2020,122,3,1,0,Shaun the Sheep: Adventures from Mossy Bottom,SHOW,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.8,422.0,6.0473721790462776,51,60,2019,148,3,1,0,Examination of Conscience,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5.9,944.0,6.851184927493743,43,60,2019,120,3,1,0,Playing with Fire,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.4,769.0,6.646390514847729,37,60,2020,134,3,1,0,Mystery Lab,SHOW,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.5,2886.0,7.967973179662935,3,60,2019,152,1,1,0,It's Bruno!,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.5,3639.0,8.199738960630786,99,102,2019,155,2,0,0,The Influence,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.2,30949.0,10.340128278112742,172,171,2019,195,3,0,0,Kabir Singh,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5.4,1391.0,7.238496840894365,90,90,2020,132,3,0,0,Roped,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.6,1541.0,7.340835554123275,57,60,2019,139,1,1,0,Rhythm + Flow,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.1,140.0,4.948759890378168,56,60,2019,152,3,1,0,The 43,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.6,5692.0,8.646992628951082,98,99,2019,146,2,0,0,The Last Laugh,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
4.9,188.0,5.241747015059643,30,60,2019,133,3,1,0,Secreto bien guardado,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.4,703.0,6.556778356158042,24,60,2019,145,1,1,0,Flinch,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.9,864.0,6.762729506931879,91,96,2019,82,2,0,0,Grand-Daddy Day Care,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.2,712.0,6.569481420414296,23,60,2019,368,2,1,0,The Unsettling,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,2691.0,7.898039690764619,48,49,2019,148,2,0,0,ReMastered: Devil at the Crossroads,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.1,1944.0,7.573017256052546,11,60,2020,130,1,1,0,Brews Brothers,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.1,1501.0,7.31455283232408,110,110,2019,106,3,0,0,Kardec,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.8,1906.0,7.553286605600419,71,71,2020,149,1,0,0,Marc Maron: End Times Fun,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.8,761.0,6.635946555686647,49,60,2020,121,2,1,0,The Circle Brazil,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.1,1322.0,7.187657164114956,97,98,2019,604,2,0,0,Grass Is Greener,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.0,569.0,6.345636360828596,24,60,2020,318,2,1,0,Drifting Dragons,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.1,2567.0,7.850882664809852,96,97,2020,160,3,0,0,Airplane Mode,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.2,391.0,5.971261839790462,104,104,2020,479,2,0,0,Monster Run,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.7,3679.0,8.210668031162976,171,171,2020,147,3,0,0,Andhaghaaram,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5.8,250.0,5.525452939131784,59,60,2020,151,1,0,0,Felix Lobrecht: Hype,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.0,221.0,5.402677381872279,54,54,2019,149,1,0,0,Franco Escamilla: bienvenido al mundo,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.1,870.0,6.769641976852503,69,60,2020,229,3,1,0,Was It Love?,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5.0,1210.0,7.099201743553092,25,60,2020,144,3,1,0,Tiny Creatures,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.4,2341.0,7.758760544157663,100,100,2019,195,2,0,0,Walk. Ride. Rodeo.,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3.8,8494.0,9.047233034106032,93,93,2020,385,1,0,0,The 2nd,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.1,2593.0,7.860956364876389,90,92,2020,235,3,0,0,Out Of My League,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.2,1800.0,7.496097345175956,92,92,2020,142,3,0,0,LA Originals,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2.6,1627.0,7.395107546562485,58,59,2019,141,2,0,0,Enter the Anime,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.2,1646.0,7.40671073017764,44,60,2020,148,1,1,0,The Business of Drugs,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.7,651.0,6.480044561926653,20,60,2020,146,2,1,0,Social Distance,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,716.0,6.57507584059962,51,60,2020,144,3,1,0,The Ghost Bride,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.8,4813.0,8.479283618343016,134,132,2020,181,2,0,0,Forensic,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.8,27130.0,10.208432264538738,120,117,2019,206,2,0,0,Badla,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.5,6319.0,8.751474487140904,79,80,2020,154,2,0,0,BLACKPINK: Light Up the Sky,MOVIE,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.6,542.0,6.297109319933935,41,60,2020,182,3,1,0,Puerta 7,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.6,25.0,3.258096538021482,106,107,2020,167,2,0,0,Strain,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4.9,3670.0,8.208219383496834,40,60,2019,130,2,1,0,Singapore Social,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.1,1641.0,7.403670290012373,109,110,2020,114,2,0,0,The Three Deaths of Marisela Escobedo,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.8,2809.0,7.940939762327791,30,60,2019,146,1,1,0,Huge in France,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,2298.0,7.740229524763182,49,60,2020,103,3,1,0,Room 2806: The Accusation,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.4,370.0,5.916202062607435,103,99,2020,461,1,0,0,Rogue Warfare: Death of a Nation,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.9,1077.0,6.982862751468942,58,58,2019,387,1,0,0,Jeff Dunham: Beside Himself,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.1,2279.0,7.731930721948486,100,101,2020,185,3,0,0,Asphalt Burning,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6.4,8221.0,9.014568767457824,113,113,2020,569,3,0,0,Isi & Ossi,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.6,360.0,5.8888779583328805,56,60,2019,136,3,1,0,Nowhere Man,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.9,1773.0,7.480992162869525,94,93,2020,308,2,0,0,What We Wanted,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
7.3,1394.0,7.240649694255466,43,60,2020,199,3,1,0,A Perfect Crime,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.3,3334.0,8.112227958349724,139,60,2019,101,1,0,0,Thackeray,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7.5,8551.0,9.05392045270488,143,143,2019,172,2,0,0,The Sky Is Pink,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.9,1772.0,7.480428306074208,55,55,2020,147,1,0,0,Chris D'Elia: No Pain,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.3,11162.0,9.320360017014732,126,125,2019,88,3,0,0,Luka Chuppi,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5.9,3627.0,8.196436811235028,121,122,2020,80,2,0,0,All Day and a Night,MOVIE,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.4,616.0,6.424869023905388,142,143,2020,417,2,0,0,The Fisherman's Diary,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.4,166.0,5.117993812416755,62,60,2020,108,2,1,0,Felipe Esparza: Bad Decisions,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,858.0,6.755768921984255,95,94,2019,261,2,0,0,Bennett's War,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.6,1410.0,7.252053951852814,83,84,2019,141,3,0,0,Paris Is Us,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
4.6,8487.0,9.04640868029382,85,86,2019,142,3,0,0,Rattlesnake,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.5,803.0,6.689599269178967,37,60,2019,128,3,1,0,Crime Diaries: The Candidate,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.3,4527.0,8.41803561988302,85,85,2019,147,2,0,0,Travis Scott: Look Mom I Can Fly,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.2,844.0,6.739336627357174,60,60,2020,152,1,0,0,Tom Papa: You're Doing Great!,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.6,515.0,6.246106765481563,36,60,2020,157,1,1,0,Best Leftovers Ever!,SHOW,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.5,1708.0,7.443663683115591,49,50,2020,150,1,0,0,Sarah Cooper: Everything's Fine,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.4,8884.0,9.092119740588751,47,60,2020,175,3,1,0,Betaal,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6.1,815.0,6.704414354964107,113,113,2019,88,3,0,0,Blood Will Tell,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.4,4067.0,8.31090675716845,94,99,2020,151,1,0,0,A Babysitter's Guide to Monster Hunting,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.8,523.0,6.261491684321042,106,106,2019,150,3,0,0,Too Handsome To Handle,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.5,3712.0,8.21959545417708,32,60,2020,152,3,1,0,Mismatched,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.9,1706.0,7.442492722794441,89,92,2020,150,2,0,0,Fearless,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.7,704.0,6.558197802812269,105,106,2019,218,2,0,0,Justine,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.3,1579.0,7.365180126021013,12,60,2019,148,2,1,0,Rilakkuma and Kaoru,SHOW,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
