index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,title_norm,join_year,director,cast,country,date_added,rating,duration,listed_in,desc_len,duration_minutes,imdb_votes_log1p,is_show,is_classic,num_genres
4410,tm451269,Born Beautiful,MOVIE,"After her best friend dies, Barbs starts a new life as a straight man named Bobby, which leads her to Trisha's ex-boyfriend Michaelangelo, to her own ex-boyfriend Greg and to a woman claiming she is pregnant with Barbs' child.",2019,Unknown,96,tt9364848,5.5,118.0,born beautiful,,Perci Intalan,"Martin del Rosario, Lou Veloso, Chai Fonacier, Kiko Matos, Akihiro Blanco, Paolo Ballesteros",Philippines,"April 8, 2020",TV-MA,96 min,"Comedies, Dramas, International Movies",226,96.0,4.77912349311153,0,0,3
4411,tm840236,Milea,MOVIE,"Years after his teen romance with Milea, a now-adult Dilan tells his version of their love story when a high school reunion brings them back together.",2020,Unknown,99,tt11127878,6.4,547.0,milea,,"Fajar Bustomi, Pidi Baiq","Iqbaal Ramadhan, Vanesha Prescilla, Ira Wibowo, Bucek, Happy Salma, Farhan, Maudy Koesnaedi, Jerome Kurnia",Indonesia,"June 13, 2020",TV-14,100 min,"Dramas, International Movies, Romantic Movies",150,100.0,6.306275286948016,0,0,3
4412,tm460411,Stunt School,MOVIE,An aspiring actress is admitted to a prestigious conservatory but must pay her tuition by working as a performer for an unusual company.,2019,Unknown,95,tt9056824,4.4,1123.0,stunt school,,Ali Yorgancıoğlu,"Aslı İnandık, Toygan Avanoğlu, Tuna Orhan, Caner Özyurtlu, Melis İşiten, Aslı Turanlı, Ahmet Olgun Sünear, Seda Türkmen, Ayten Uncuoğlu",Turkey,"April 16, 2020",TV-G,95 min,"Children & Family Movies, Comedies, International Movies",136,95.0,7.024649030453636,0,0,3
4427,ts256310,Pacific Rim: The Black,SHOW,"After Kaiju ravage Australia, two siblings pilot a Jaeger to search for their parents, encountering new creatures, seedy characters and chance allies.",2021,TV-14,24,tt9288848,7.0,4796.0,pacific rim: the black,,,"Gideon Adlon, Calum Worthy, Erica Lindbeck, Victoria Grace, Andrew McPhee","United States, Australia","March 4, 2021",TV-14,1 Season,Anime Series,150,24.0,8.475746001502063,1,0,1
4434,ts215951,Midnight Mass,SHOW,"An isolated island community experiences miraculous events - and frightening omens - after the arrival of a charismatic, mysterious young priest.",2021,TV-MA,64,tt10574558,7.7,102321.0,midnight mass,,Mike Flanagan,"Kate Siegel, Zach Gilford, Hamish Linklater, Henry Thomas, Kristin Lehman, Samantha Sloyan, Igby Rigney, Rahul Kohli, Annarah Cymone, Annabeth Gish, Alex Essoe, Rahul Abburi, Matt Biedel, Michael Trucco, Crystal Balint, Louis Oliver",Unknown,"September 24, 2021",TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",145,64.0,11.535879982582413,1,0,3
4445,ts220305,Squid Game,SHOW,"Hundreds of cash-strapped players accept a strange invitation to compete in children's gamesâ€”with high stakes. But, a tempting prize awaits the victor.",2021,TV-MA,54,tt10919420,8.0,416738.0,squid game,,,"Lee Jung-jae, Park Hae-soo, Wi Ha-jun, Oh Young-soo, Jung Ho-yeon, Heo Sung-tae, Kim Joo-ryoung, Tripathi Anupam, You Seong-joo, Lee You-mi",Unknown,"September 17, 2021",TV-MA,1 Season,"International TV Shows, TV Dramas, TV Thrillers",153,54.0,12.940215405543638,1,0,3
4453,tm370144,The Mitchells vs. the Machines,MOVIE,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",2021,PG,113,tt7979580,7.6,100787.0,the mitchells vs. the machines,,"Mike Rianda, Jeff Rowe","Danny McBride, Abbi Jacobson, Maya Rudolph, Mike Rianda, Eric André, Olivia Colman, Fred Armisen, Beck Bennett, John Legend, Chrissy Teigen, Blake Griffin, Conan O'Brien, Charlyne Yi",Unknown,"April 30, 2021",PG,114 min,"Children & Family Movies, Comedies",171,114.0,11.520774579913628,0,0,2
4459,ts87242,Shadow and Bone,SHOW,"In a world cleaved in two by a massive barrier of perpetual darkness, a young soldier uncovers a power that might finally unite her country. But as she struggles to hone her power, dangerous forces plot against her. Thugs, thieves, assassins and saints are at war now, and it will take more than magic to survive.",2021,TV-14,52,tt2403776,7.6,77782.0,shadow and bone,,,"Jessie Mei Li, Archie Renaux, Ben Barnes, Freddy Carter, Amita Suman, Kit Young, Danielle Galligan, Calahan Skogman, Sujaya Dasgupta, Simon Sears, Daisy Head, Zoë Wanamaker, Luke Pasqualino, Julian Kostov",United States,"April 23, 2021",TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",313,52.0,11.261678177292485,1,0,3
4460,ts296046,Lupin,SHOW,"Inspired by the adventures of ArsÃ¨ne Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family.",2021,TV-MA,46,tt2531336,7.5,100575.0,lupin,,,"Omar Sy, Ludivine Sagnier, Clotilde Hesme, Nicole Garcia, Hervé Pierre, Soufiane Guerrab, Antoine Gouy, Fargass Assandé, Vincent Londez, Shirine Boutella","France, United States","June 11, 2021",TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure",150,46.0,11.518668939597294,1,0,3
4464,ts227473,Brand New Cherry Flavor,SHOW,"Lisa Nova, an aspiring film director in the sun-drenched but seamy world of 1990 Los Angeles, embarks on a mind-altering journey of supernatural revenge that gets nightmarishly out of control.",2021,TV-MA,43,tt11343600,7.1,14449.0,brand new cherry flavor,,,"Rosa Salazar, Eric Lange, Catherine Keener, Jeff Ward, Manny Jacinto, Hannah Levien, Patrick Fischler",United States,"August 13, 2021",TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",192,43.0,9.578449693540579,1,0,3
4471,ts102086,Behind Her Eyes,SHOW,"It follows Louise, a single mom with a son and a part-time job in a psychiatrist's office. She begins an affair with her boss and strikes up an unlikely friendship with his wife.",2021,TV-MA,50,tt9698442,7.2,57514.0,behind her eyes,,,"Simona Brown, Eve Hewson, Tom Bateman, Robert Aramayo, Tyler Howitt, Georgie Glen",United Kingdom,"February 17, 2021",TV-MA,1 Season,"British TV Shows, International TV Shows, TV Dramas",178,50.0,10.959801062330111,1,0,3
4489,ts237713,Sweet Tooth,SHOW,"On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector.",2021,TV-14,45,tt12809988,7.8,49182.0,sweet tooth,,,"Nonso Anozie, Christian Convery, Adeel Akhtar, Stefania LaVie Owen, Dania Ramirez, Aliza Vellani, Will Forte, James Brolin, Neil Sandilands, Mia Artemis",United States,"June 4, 2021",TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",154,45.0,10.803303314316404,1,0,3
4491,ts300391,Clickbait,SHOW,"When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",2021,TV-MA,46,tt10888878,7.2,50140.0,clickbait,,Brad Anderson,"Zoe Kazan, Betty Gabriel, Adrian Grenier, Phoenix Raei, Abraham Lim, Jessica Collins, Camaron Engels, Jaylin Fletcher, Liz Alexander, Joyce Guy, Daniel Henshall, Ian Meadows, Jamie Timony, Steve Mouzakis, Becca Lish",Unknown,"August 25, 2021",TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",143,46.0,10.822594315669765,1,0,3
4499,ts279892,Ginny & Georgia,SHOW,"Angsty and awkward fifteen year old Ginny Miller often feels more mature than her thirty year old mother, the irresistible and dynamic Georgia Miller. After years on the run, Georgia desperately wants to put down roots in picturesque New England and give her family something they've never had... a normal life. But it's not all carpool and Kombucha as Georgia's past threatens her and her family's new way of life... and Georgia will do anything to protect her family.",2021,TV-14,54,tt10813940,7.4,44573.0,ginny & georgia,,,"Brianne Howey, Antonia Gentry, Diesel La Torraca, Jennifer Robertson, Felix Mallard, Sara Waisglass, Scott Porter, Raymond Ablack",United States,"February 24, 2021",TV-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",469,54.0,10.704906008379862,1,0,3
4507,tm501313,Gunpowder Milkshake,MOVIE,Three generations of women fight back against those who could take everything from them.,2021,R,114,tt8368408,6.0,40888.0,gunpowder milkshake,,Navot Papushado,"Karen Gillan, Lena Headey, Carla Gugino, Chloe Coleman, Michelle Yeoh, Angela Bassett, Paul Giamatti, Ralph Ineson, Adam Nagaitis, Michael Smiley, Freya Allan",Unknown,"July 14, 2021",R,115 min,"Action & Adventure, Comedies",88,115.0,10.61861635720246,0,0,2
4510,ts225645,The Chair,SHOW,"At a major university, the first woman of color to become chair tries to meet the dizzying demands and high expectations of a failing English department.",2021,TV-MA,30,tt11834150,7.2,15894.0,the chair,,,"Sandra Oh, Jay Duplass, Holland Taylor, David Morse, Bob Balaban, Nana Mensah, Everly Carganilla",Unknown,"August 20, 2021",TV-MA,1 Season,"TV Comedies, TV Dramas",153,30.0,9.673759873344903,1,0,2
4512,ts289334,Sex/Life,SHOW,A suburban mother of two takes a fantasy-charged trip down memory lane that sets her very married present on a collision course with her wild-child past.,2021,TV-MA,48,tt10839422,5.4,19604.0,sex/life,,,"Sarah Shahi, Mike Vogel, Adam Demos, Margaret Odette",United States,"June 25, 2021",TV-MA,1 Season,"Romantic TV Shows, TV Dramas",153,48.0,9.883539914726432,1,0,2
4515,tm456513,Army of the Dead,MOVIE,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",2021,R,148,tt0993840,5.7,166882.0,army of the dead,,Zack Snyder,"Dave Bautista, Ella Purnell, Omari Hardwick, Garret Dillahunt, Ana de la Reguera, Theo Rossi, Matthias Schweighöfer, Nora Arnezeder, Hiroyuki Sanada, Tig Notaro, Raúl Castillo, Huma Qureshi, Samantha Win, Richard Cetrone, Michael Cassidy",United States,"May 21, 2021",R,148 min,"Action & Adventure, Horror Movies",172,148.0,12.025048247062468,0,0,2
4520,ts225657,Halston,SHOW,American fashion designer Halston skyrockets to fame before his life starts to spin out of control.,2021,TV-MA,47,tt10920514,7.5,14040.0,halston,,Daniel Minahan,"Ewan McGregor, Bill Pullman, Rebecca Dayan, David Pittu, Krysta Rodriguez, Rory Culkin, Vera Farmiga, Gian Franco Rodriguez, Sullivan Jones, Kelly Bishop, Dilone, James Waterston, Jason Kravits, Mary Beth Peil",United States,"May 14, 2021",TV-MA,1 Season,TV Dramas,99,47.0,9.549736900114642,1,0,1
4522,tm1038686,Bo Burnham: Inside,MOVIE,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",2021,R,87,tt14545352,8.699999999999998,44074.0,bo burnham: inside,,Bo Burnham,Bo Burnham,United States,"May 30, 2021",TV-MA,88 min,Stand-Up Comedy,157,88.0,10.693648007266072,0,0,1
4523,ts287976,Young Royals,SHOW,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated.",2021,TV-MA,45,tt14664414,8.3,26732.0,young royals,,,"Edvin Ryding, Omar Rudberg, Malte Gårdinger, Frida Argento, Nikita Uggla, Pernilla August",Sweden,"July 1, 2021",TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",147,45.0,10.19365403628083,1,0,3
4524,tm347095,Oxygen,MOVIE,"A woman wakes in a cryogenic chamber with no recollection of how she got there, and must find a way out before running out of air.",2021,Unknown,100,tt6341832,6.5,36803.0,oxygen,,Alexandre Aja,"Mélanie Laurent, Mathieu Amalric, Malik Zidi","France, United States","May 12, 2021",TV-14,102 min,"Dramas, International Movies, Thrillers",130,102.0,10.513361813902252,0,0,3
4526,ts255037,Resident Evil: Infinite Darkness,SHOW,"Years after the horrors of Raccoon City, Leon and Claire find themselves consumed by a dark conspiracy when a viral attack ravages the White House.",2021,TV-MA,27,tt13173456,5.8,9500.0,resident evil: infinite darkness,,,"Nick Apostolides, Stephanie Panisello, Ray Chase, Jona Xiao, Billy Kametz, Joe J. Thomas, Doug Stone, Brad Venable, Toshiyuki Morikawa, Yuhko Kaida, Fumihiko Tachiki, Megumi Han, Kenji Nojima, Kazuhiko Inoue, Aruno Tahara, Mitsuru Ogata","United States, Japan","July 8, 2021",TV-MA,1 Season,"Anime Series, TV Horror, TV Thrillers",147,27.0,9.15915233520675,1,0,3
4530,ts287352,Hit & Run,SHOW,"A happily married man's life is turned upside down when his wife is killed in a mysterious hit-and-run accident in Tel Aviv.  Grief-stricken and confused, he searches for his wife's killers, who have fled to the U.S.  With the help of an ex-lover, he uncovers disturbing truths about his beloved wife and the secrets she kept from him.",2021,TV-MA,49,tt9073940,7.1,8367.0,hit & run,,,"Lior Raz, Kaelen Ohm, Sanaa Lathan, Moran Rosenblatt, Lior Ashkenazi, Gregg Henry, Gal Toren","Israel, United States","August 6, 2021",TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Mysteries",335,49.0,9.032170186304704,1,0,3
4533,ts273436,Murder Among the Mormons,SHOW,High-stakes exploits turn deadly â€” and shake a global church to its core â€” in this extraordinary true crime story.,2021,TV-14,53,tt13987620,7.0,6028.0,murder among the mormons,,"Jared Hess, Tyler Measom",,United States,"March 3, 2021",TV-14,1 Season,"Crime TV Shows, Docuseries",118,53.0,8.704336438489406,1,0,2
4534,tm1046932,Kate,MOVIE,A ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.,2021,R,106,tt7737528,6.2,57689.0,kate,,Cedric Nicolas-Troyan,"Mary Elizabeth Winstead, Jun Kunimura, Woody Harrelson, Tadanobu Asano, Miyavi, Michiel Huisman, Miku Martineau",United States,"September 10, 2021",R,106 min,Action & Adventure,174,106.0,10.962839127250936,0,0,1
4535,tm861000,Worth,MOVIE,"Kenneth Feinberg, a powerful D.C. lawyer appointed Special Master of the 9/11 Fund, fights off the cynicism, bureaucracy, and politics associated with administering government funds and, in doing so, discovers what life is worth.",2021,PG-13,118,tt8009744,6.8,12745.0,worth,,Sara Colangelo,"Michael Keaton, Stanley Tucci, Amy Ryan, Shunori Ramanathan, Ato Blankson-Wood, Tate Donovan, Laura Benanti, Chris Tardio",Unknown,"September 3, 2021",PG-13,119 min,Dramas,229,119.0,9.452972775874239,0,0,1
4536,ts237972,Katla,SHOW,"A year after a subglacial volcano erupts, mysterious elements from prehistoric times emerge from the melting ice, bringing unforeseen consequences.",2021,TV-MA,46,tt11102190,7.0,13095.0,katla,,,"Guðrún Eyfjörð, Íris Tanja Flygenring, Aliette Opheim, Ingvar Sigurðsson, Þorsteinn Bachmann, Sólveig Arnarsdóttir, Björn Thors",Iceland,"June 17, 2021",TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",147,46.0,9.48006211905097,1,0,3
4542,tm1002815,Nightbooks,MOVIE,"Alex, a boy obsessed with scary stories, is imprisoned by an evil young witch in her contemporary New York City apartment.",2021,Unknown,103,tt10521144,5.7,8278.0,nightbooks,,David Yarovesky,"Winslow Fegley, Lidya Jewett, Krysten Ritter",Unknown,"September 15, 2021",TV-PG,103 min,Children & Family Movies,122,103.0,9.021477467138807,0,0,1
4543,ts88578,Firefly Lane,SHOW,"For decades, childhood best friends Kate and Tully have weathered life's storms together -- until a betrayal threatens to break them apart for good.",2021,TV-MA,52,tt9012876,7.4,20300.0,firefly lane,,,"Katherine Heigl, Sarah Chalke, Ben Lawson, Beau Garrett, Ali Skovbye, Roan Curtis, Yael Yurman, Jon-Michael Ecker, Brandon Jay McLaren, Paul McGillion, Chelah Horsdal, Brendan Taylor",United States,"February 3, 2021",TV-MA,1 Season,"Romantic TV Shows, TV Dramas",148,52.0,9.918425424900335,1,0,2
4549,tm416779,The Woman in the Window,MOVIE,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,2021,R,102,tt6111574,5.7,70886.0,the woman in the window,,Joe Wright,"Amy Adams, Gary Oldman, Anthony Mackie, Fred Hechinger, Wyatt Russell, Brian Tyree Henry, Jennifer Jason Leigh, Jeanine Serralles, Mariah Bozeman, Julianne Moore",United States,"May 14, 2021",R,102 min,"Dramas, Thrillers",126,102.0,11.168842338867679,0,0,2
4557,ts220553,The Irregulars,SHOW,"Set in Victorian London, the series follows a gang of troubled street teens who are manipulated into solving crimes for the sinister Doctor Watson and his mysterious business partner, the elusive Sherlock Holmes.",2021,TV-14,53,tt10893694,5.9,14714.0,the irregulars,,,"Mckell David, Thaddea Graham, Jojo Macari, Harrison Osterfield, Darci Shaw, Clarke Peters, Royce Pierreson, Henry Lloyd-Hughes",United Kingdom,"March 26, 2021",TV-14,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",212,53.0,9.596622660667574,1,0,3
4561,ts307649,Turning Point: 9/11 and the War on Terror,SHOW,"Modern history can be divided into two time frames: before 9/11 and after 9/11. This five-part docuseries is a cohesive chronicle of the September 11, 2001 attacks on the U.S., offering illuminating perspectives and personal stories of how the catastrophic events of that day changed the course of the nation.",2021,TV-14,62,tt15260794,8.0,8881.0,turning point: 9/11 and the war on terror,,,,Unknown,"September 1, 2021",TV-14,1 Season,Docuseries,309,62.0,9.091782035852047,1,0,1
4563,tm1046264,The Vault,MOVIE,"When an engineer (Freddie Highmore) learns of a mysterious, impenetrable fortress hidden under The Bank of Spain, he joins a crew of master thieves who plan to steal the legendary lost treasure locked inside while the whole country is distracted by Spain's World Cup Final. With thousands of soccer fans cheering in the streets, and security forces closing in, the crew have just minutes to pull off the score of a lifetime.",2021,R,118,tt9742794,6.4,21511.0,the vault,,Jaume Balagueró,"Freddie Highmore, Astrid Bergès-Frisbey, Sam Riley, Liam Cunningham, José Coronado, Luis Tosar, Emilio Gutiérrez Caba, Axel Stein, Daniel Holguín, Famke Janssen",Unknown,"July 31, 2021",R,118 min,"Action & Adventure, International Movies, Thrillers",424,118.0,9.9763661979487,0,0,3
4564,ts296214,How to Become a Tyrant,SHOW,"To govern with an iron fist, it is necessary to know very well the game of absolute power. The documentary series explores different political figures throughout history.",2021,TV-MA,27,tt14832996,7.4,8041.0,how to become a tyrant,,,Peter Dinklage,Unknown,"July 9, 2021",TV-MA,1 Season,Docuseries,170,27.0,8.992433087457218,1,0,1
4566,ts283080,Who Killed Sara?,SHOW,"Hell-bent on exacting revenge and proving he was framed for his sister's murder, Ãlex sets out to unearth much more than the crime's real culprit.",2021,TV-MA,41,tt11937816,6.4,12148.0,who killed sara?,,,"Manolo Cardona, Ginés García Millán, Carolina Miranda, Alejandro Nones, Claudia Ramírez, Eugenio Siller, Juan Carlos Remolina, Ximena Lamadrid, Luis Roberto Guzmán, Leo Deluglio, Héctor Jiménez, Ana Lucía Domínguez, Iñaki Godoy, Polo Morín, Andrés Baida, Fátima Molina, Marco Zapata",Mexico,"May 19, 2021",TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",147,41.0,9.405002140854743,1,0,3
4567,ts287438,The Innocent,SHOW,"An accidental killing leads a man down a dark hole of intrigue and murder. Just as he finds love and freedom, one phone call brings back the nightmare.",2021,TV-MA,58,tt10147644,7.8,29019.0,the innocent,,Oriol Paulo,"Mario Casas, Alexandra Jiménez, Aura Garrido, José Coronado, Juana Acosta, Susi Sánchez, Ana Wagener, Gonzalo de Castro, Martina Gusmán, Xavi Sáez, Miki Esparbé, Anna Alarcón",Unknown,"April 30, 2021",TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",151,58.0,10.27574052643818,1,0,3
4568,ts219423,Masters of the Universe: Revelation,SHOW,The war for Eternia begins again in what may be the final battle between He-Man and Skeletor. A new animated series from writer-director Kevin Smith.,2021,TV-PG,26,tt10826054,5.2,26127.0,masters of the universe: revelation,,,"Mark Hamill, Lena Headey, Chris Wood, Sarah Michelle Gellar, Liam Cunningham, Stephen Root, Diedrich Bader, Griffin Newman, Tiffany Smith, Henry Rollins, Alan Oppenheimer, Susan Eisenberg, Alicia Silverstone, Justin Long, Jason Mewes, Phil LaMarr, Tony Todd, Cree Summer, Kevin Michael Richardson, Kevin Conroy, Harley Quinn Smith",Unknown,"July 23, 2021",TV-PG,1 Season,"TV Action & Adventure, TV Sci-Fi & Fantasy",149,26.0,10.170762815210246,1,0,2
4569,tm992844,The Dig,MOVIE,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain futureâ€Ž.",2021,PG-13,112,tt3661210,7.1,71915.0,the dig,,Simon Stone,"Carey Mulligan, Ralph Fiennes, Lily James, Johnny Flynn, Ben Chaplin, Ken Stott",United Kingdom,"January 29, 2021",PG-13,113 min,"Dramas, International Movies",221,113.0,11.183254050246186,0,0,2
4571,tm1075215,Aftermath,MOVIE,"Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",2021,Unknown,114,tt10691162,5.3,15125.0,aftermath,,Peter Winther,"Ashley Greene, Shawn Ashmore, Sharif Atkins, Britt Baron, Diana Hopper, Ross McCall, Jamie Kaler, Travis Coles, Susan Walters, Jason Liles",United States,"August 4, 2021",TV-MA,115 min,Horror Movies,151,115.0,9.624170396415975,0,0,1
